Winner,Move Count,Moves,Final Position
White,217,f4 a6 Kf2 Nc6 c4 d5 c5 Qd7 Qa4 e5 Nc3 f5 Qa5 b5 h4 Nb4 e4 Ke7 a3 Ra7 Nd1 Ke6 Ke3 Bb7 Be2 h5 Nf2 g5 Bf1 Bh6 Rb1 Kf6 Ne2 Qd6 d3 Qc6 axb4 Rh7 Qa3 Ke7 fxg5 Qd7 Rg1 Kf7 c6 dxe4 Nh3 f4+ Nhxf4 Qd6 Bd2 Rh8 gxh6 Qf6 Kf2 Ke8 d4 Qe7 Nc3 Qg5 g3 exd4 Re1 Qe7 Bxb5 axb5 Re2 Qxh4 Rg2 e3+ Kf3 Ke7 g4 Qf6 cxb7 Qg7 Ke4 c6 Kf5 Qh7+ Ke5 Ke8 Ncd5 Qb1 Qa1 c5 Nc3 Qd1 Kf5 Nf6 Qa5 Qh1 Qd8+ Kf7 Qxd4 Rh7 gxh5 Ra1 Na2 Ng8 Bc1 Rb1 Ref2 Nf6 Kg5 Ra1 Rg1 exf2 Qd3 Qxg1+ Kf5 Rb1 Qe3 Ng8 Ke5 f1=R Qc3 Rg7 Nd5 Qg6 hxg7 Qa6 Qb3 Qa8 b8=R Kxg7 Bg5 Rxb2 Rxg8+ Kxg8 Bh4 Rf7 Nf6+ Kh8 bxc5 Qe8+ Kd5 Qa8+ Kd4 Qh1 Nd7 Rf6 Qg3 Rf1 Qf3 Rc2 Ke5 Qh2+ Kf5 Rh1 Qa8+ Kh7 c6 Qxh4 Nb4 Qg5+ Kxg5 Rc5+ Nxc5 Rd1 Qd8 Rd7 Qb6 Ra7 Qb8 Ra3 Kf6 Rg3 Nd5 Rg7 Nb3 Rf7+ Kxf7 Kh6 Nd2 b4 Nb1 Kh7 h6 b3 Ke7 Kxh6 Qa8 Kg5 Qa1 Kh4 Qa8 Kh5 Nb4 Kg6 Qa2 b2 Nd3 Kh6 Qc4 Kg6 Na3 Kh6 Ne5 b1=N Qh4+ Kg7 Nxb1 Kg8 Nc4 Kg7 Qg4+ Kh8 Qd1 Kg7 Ne5 Kh7 Kf8 Kh8 Ng6+ Kh7 Qh5#,5K2/7k/2P3N1/7Q/8/8/8/1N6 b - - 14 109
Black,206,h3 g5 h4 gxh4 a4 h5 Rxh4 Na6 d4 e6 Be3 e5 Nf3 Bg7 Bg5 Nc5 dxc5 Qf6 Bd2 Qd8 Ra2 d6 Rg4 Kf8 Bh6 Be6 e4 Qe7 Rg3 Bh3 Rxg7 Bc8 Nfd2 a6 Qxh5 Bd7 Qh2 dxc5 a5 Re8 f4 Bc6 Qg1 Rxh6 Nf3 b5 Nbd2 Rh7 Rg3 Rh4 b4 Bb7 Rg5 Rb8 Nxe5 Ke8 Qd4 Ra8 Rxg8+ Qf8 Bxb5+ Ke7 Ra4 cxb4 Ke2 Ke6 Rg7 Qg8 Qb6+ cxb6 Ra3 Rb8 Re3 Kd6 Ke1 bxa5 Kd1 Rc8 Rf3 Rc7 Rxf7 axb5 Nb1 Rh5 g3 Rh3 f5 Rc6 Rc7 Qg7 Nf7+ Kxc7 Rc3 Kb8 g4 Rd3+ Ke1 Qh6 Nd2 Rcxc3 Kd1 Rd7 Nxh6 Rd6 f6 Rc7 g5 Bc8 Kc1 Rc3 Nf3 Rd7 Ng1 Ra3 Nf3 Rd5 Kb1 b3 Nh2 Bh3 Nf3 Rd1+ Kb2 Rg1 Nxg1 Ka8 Ng8 bxc2 Ne2 Rb3+ Kxc2 Rd3 e5 Rd1 Nd4 Be6 Nh6 Ra1 Nf7 Bc8 Nc6 Be6 Nfd8 Rb1 Nb7 Bf5+ Kc3 Bc8 Nd6 b4+ Kc2 Bd7 e6 Re1 Ne5 Ka7 exd7 Re2+ Kb1 Rc2 Ne8 Rg2 d8=Q Rd2 Nc6+ Kb7 Qa8+ Kb6 Nb8 Kc5 Na6+ Kc4 Qe4+ Kb3 f7 Rd8 Qh1 Rd3 Qg2 Ka4 Qd2 Rd5 Qg2 Rd4 Nec7 Rd2 Na8 Kb3 Nb6 Rf2 Qg4 Rf4 Qg3+ Rf3 Qc7 Rh3 Qa7 Re3 Nc8 Re7 Nxb4 axb4 Qd7 Re1+ Qd1+ Rxd1#,2N5/5P2/8/6P1/1p6/1k6/8/1K1r4 w - - 0 104
White,111,g3 Nf6 h3 c5 Nc3 g6 d3 Nc6 Nb5 Ne4 Nc3 Qc7 g4 a5 Nf3 Nd8 Nb5 Qb6 Bh6 Bxh6 g5 Nxf2 c4 Nxh3 Qb1 e5 Qc2 Qf6 Qd2 Nf4 b4 Bxg5 Nc7+ Kf8 Qd1 h5 Qc2 Nfe6 Qc3 Nf4 Nxe5 Ra7 Rc1 Qb6 Rh3 Qb5 Qd2 Ra6 Qc3 b6 Ng4 Qxc4 d4 Ra8 d5 Qe4 Bg2 Rg8 Re3 b5 Kf2 Bh6 Nxh6 Ke7 Rg1 Nxg2 bxc5 Ne1 Rd3 Qe6 Na6 d6 Rg2 a4 Rd2 Rh8 cxd6+ Kxd6 Qg3+ Qe5 Qg4 g5 Kg1 Bb7 Qc4 Nc6 Rd4 Rhb8 Nxf7+ Kd7 Rd2 Ra7 Qd3 Qe6 Rh2 Qd6 Qg6 Raa8 Qh6 a3 Rh3 Qf8 Re3 Rxa6 Kf1 Raa8 Rxa3 Nb4 Kxe1 Ke7 Qe6#,rr3q2/1b2kN2/4Q3/1p1P2pp/1n6/R7/P2RP3/4K3 b - - 2 56
White,185,a3 a6 h3 Nf6 Rh2 Ng8 h4 g5 e4 Nc6 f3 d5 Ne2 Nf6 Ng1 Bg7 Rh1 Rb8 h5 Kf8 Be2 Rg8 Bb5 Bg4 Qe2 a5 Qf2 Rh8 Rh3 Nd7 e5 Bxe5 f4 Rc8 b4 Be6 Qf3 Nc5 h6 Qd7 Bf1 Nd3+ Bxd3 Bg4 Qf2 Bf3 f5 Rb8 g4 Bg2 Qe2 Bd4 Ba6 Be4 Qc4 Ne5 Qf1 Bb2 Bb5 e6 Be2 Nc4 Bf3 Be5 Bh1 Qe7 Nf3 Nxa3 Nxe5 Nc4 b5 Nb2 Nf3 Bxf5 Rh2 Kg8 Nd4 Qd8 c4 Qf8 Nxe6 Qb4 Qe2 Bxg4 Ng7 Qc3 Qf2 Qxc4 Bxd5 c6 Ne6 Qd3 Rh4 Bf5 Qa7 Qb3 Nf4 Qd1+ Kf2 c5 Nd3 Be4 Ne5 gxh4 Ra3 Qxc1 Bb3 Bf5 Nd3 Rf8 Ba4 Be6 Nxc1 Nxa4 Rxa4 f6 Rd4 Bd7 Qa6 Rf7 Qxb7 Be8 Rd7 Rg7 Ke3 Bg6 Kf2 a4 Qc8+ Be8 Rd3 Rg2+ Ke1 Rxd2 Nb3 axb3 Qxc5 Rd1+ Rxd1 Bf7 Qb6 Bg6 Kf1 Bd3+ Kf2 Be4 Qc7 f5 Qf4 Bg2 Rd3 b2 Qe3 Bd5 Qe2 Bc6 bxc6 f4 Re3 h3 Qb5 f3 Qc4+ Kf8 Kg3 h2 Re4 f2 Kh4 f1=N Qd4 Nd2 Na3 b1=B Qb4+ Kg8 Qd4 h1=N Kg5 Bd3 Qd7 Be2 Kf4 Bd3 Qe8#,4Q1kr/7p/2P4P/8/4RK2/N2b4/3n4/7n b - - 7 93
White,129,c3 c6 c4 d5 b3 f5 a4 a5 h3 Nd7 g4 b5 axb5 Ngf6 Nf3 Qc7 Ng1 g6 gxf5 Qh2 Bb2 Rb8 Bd4 Ng4 Be3 Nge5 Nf3 Nc5 Ra3 Kd8 Ra2 Bg7 Rxa5 Bf8 h4 Bb7 Rxh2 g5 Bg2 Ne4 d3 gxh4 Ra2 Nxf2 b4 Bg7 bxc6 dxc4 Qa4 Kc8 dxc4 h3 Nfd2 Bh6 Kf1 Rf8 Rb2 hxg2+ Kg1 Bg5 Qa3 Bxe3 Rb3 Nfg4+ Kxg2 Nf2 c5 h6 Qa4 Ned3 Rc3 h5 Nb3 Ng4 Rxh5 e5 Qa6 Ra8 Qxd3 Bf2 Qe4 Bd4 c7 Nf6 b5 Rh8 Rc1 Bb2 Rh4 Ra3 b6 Rxb3 Rg4 Ba6 Qd4 Rc3 Rg1 Rc2 Rg3 Rh5 Na3 Rh1 Nb1 exd4 Rf3 Bd3 Rd1 Rd2 Kxh1 Ne8 Rxd3 Ng7 c6 Rxd3 Nc3 Ba1 Nb5 Rg3 Kh2 Rg5 Rxd4 Rxf5 Kg3 Rf8 Rd5 Bf6 e4 Ba1 Nd6#,2k2r2/2P3n1/1PPN4/3R4/4P3/6K1/8/b7 b - - 2 65
Black,234,g4 g6 c3 e5 Bh3 a6 f3 g5 Qc2 Nh6 Qb3 f6 Kf1 Bc5 Qg8+ Rxg8 b3 d6 d4 e4 e3 Qe7 dxc5 b6 c4 Bf5 Na3 b5 Nc2 Kf8 Nb4 Rg7 a3 dxc5 Ke1 Bxg4 fxe4 Qe6 Bd2 Nf5 Ne2 c6 Rc1 Qf7 Rf1 a5 Rxf5 Rg6 Rxg5 Qe7 Nxc6 b4 Bg2 Rxg5 Rb1 Qa7 Bxb4 Rg8 Bf1 Qf7 Bh3 Bxh3 Rd1 f5 Nc1 Qh5 exf5 a4 Rd3 Bxf5 Rd2 Qe2+ Kxe2 Na6 Kf1 Ra7 e4 cxb4 Nd3 Rf7 e5 Nc7 Ne1 Rd7 Re2 Bh3+ Rg2 bxa3 b4 Na6 Nd4 Kf7 c5 Rf8 b5 h6 Kg1 a2 Nb3 Ke7 Nc1 Rf6 c6 Rfd6 Kf2 a3 Rg3 Rf6+ Kg1 Bg2 Ne2 Rd3 Re3 Rf7 Nc1 Nb8 h4 a1=Q Nb3 Bd5 Nc5 Kd8 Nxd3 Rd7 Kf1 Rh7 Re4 Rf7+ Kg1 Qa2 Re3 Be4 Rf3 Qe2 Nc5 Bd3 e6 Nxc6 e7+ Ke8 Rg3 Qe5 bxc6 Qc7 Ng2 Rf5 Rg6 Qg3 Na4 Qxh4 Nxh4 Ba6 Nc5 Rd5 Rg8+ Kf7 Nf5 Rxf5 Rg4 Bd3 Rf4 Kg6 Rb4 Kg5 e8=N Ba6 Rh4 Bb5 Rh1 Rxc5 Nf6 Ba6 Nd7 Kf4 Rh2 Rc2 Nf6 Re2 Rg2 Bd3 Rh2 Bh7 Nd7 Rd2 Ne5 Rd4 Ng6+ Ke4 Ra2 Kd5 Rf2 Rb4 Ne5 Kc5 Rf6 Kd5 Kf2 Rf4+ Kg1 Kd4 Rf7 Kc5 Ng6 Rf2 Ra7 Ra2 Rb7 Kd5 Rb5+ Kd6 Rb2 h5 Rc2 Ke6 Rd2 h4 Rd7 Rc2 Nf8+ Kf5 Rf7+ Kg4 Kf1 Bg8 Rh7 Kf3 Ra7 Ba2 Rg7 Be6 Nxe6 Ra2 c7 Ra1#,8/2P3R1/4N3/8/7p/p4k2/8/r4K2 w - - 1 118
White,175,h4 f6 f3 b5 g4 c6 a3 f5 Bh3 Qc7 f4 c5 c4 Qb7 Bg2 g6 g5 Qe4 Ra2 Qc2 Nf3 Qb3 Ng1 Qd3 Kf2 Bb7 b3 Na6 Bb2 Qxe2+ Kg3 e5 Be4 Bxe4 Nf3 Bd6 Ba1 Qf1 Rb2 exf4+ Kh2 h5 Ne5 Nf6 Ra2 Bd5 Rg1 Rg8 Qe1 Be7 a4 Nb8 Na3 a5 axb5 Bf7 Kh1 Be6 Nxg6 Bxc4 Rc2 Qe2 gxf6 Bf7 Rf1 Be6 Nb1 Rxg6 Rc1 Ra7 Rxf4 Qg4 Qg1 Nc6 Rcf1 Rg8 Rc4 Bf7 Nc3 Ra8 b6 Qg7 Ne4 Bg6 Qf2 Kf7 b4 Ke8 Kg1 f4 bxa5 Qf7 Nc3 Qxf6 Na4 Bd6 Rxc5 Rd8 d3 Qf8 a6 Nd4 Qf3 Rg7 Rc8 Bf5+ Qg2 Be5 Rc7 f3 Qxg7 Bh3 Rf2 d5 Rd7 Be6 Qxf8+ Kxd7 Bxd4 Bd6 Qg7+ Be7 Kf1 Bg4 Rh2 Ra8 Ke1 Rg8 a7 Re8 Kf1 Be6 Rb2 Rb8 Nc5+ Kc6 Na4 Bd6 Qg2 Rxb6 Qg5 Ra6 Qg1 Rb6 Qh2 Bd7 Bxb6 Bb8 Rb1 Bf4 Qd2 Bg5 Nc3 Bf4 d4 Bg3 Kg1 Bf4 Qc2 Be3+ Qf2 Bg5 a8=N Bxh4 Ba7 Bh3 Rb2 Bf6 Bc5 Bg4 Qh4 Bd8 Qf6+ Be6 Qxe6#,N2b4/8/2k1Q3/2Bp3p/3P4/2N2p2/1R6/6K1 b - - 0 88
White,241,g3 Nf6 h4 Ng8 d4 h5 f3 b5 c3 a6 Be3 Nh6 Qc2 Nf5 a3 Nxh4 Qa4 d6 Bc1 Bf5 Qxa6 Bh7 Be3 Nxa6 Bh3 Nf5 Rh2 Qc8 Kd1 Nxe3+ Kd2 Bg8 Bf5 Qb7 f4 c5 Ke1 Nc2+ Kf1 g5 Ra2 gxf4 Rg2 Ne1 c4 Rc8 Nh3 Bh6 b4 Nd3 Rg1 Ne1 Kxe1 Rc6 g4 Qa8 Kf1 Rc8 cxb5 Qf3+ Nf2 c4 Nc3 d5 Nd1 Rc6 Rh1 Rc8 Bd7+ Kxd7 Rh4 Nc7 Ra1 Kd8 Ne3 Na8 g5 Qh3+ Rxh3 Kd7 Nxd5 f5 e4 Be6 Nb6+ Kd6 Nd1 Rhd8 Ra2 Bxg5 Rg2 Rd7 Ke1 Kc7 Rf3 Re8 Nc3 Rb8 Rd2 Nxb6 Rc2 Bd5 Rxf4 Ra8 Rd2 Rad8 Rxf5 Bf4 exd5 Rxd5 a4 R5d7 Nb1 Re8 Na3 e5 Rxh5 Nxa4 Rd3 Nb2 d5 Bg3+ Rxg3 Red8 Kf2 Re7 Rf3 Kd7 Ke1 Rb8 Rh2 Rh8 Rc2 Rg8 Rxb2 Rh7 Rff2 Rc8 Rf3 Rc7 Rc3 Rh4 Kd1 e4 Rg2 Rh5 Rcc2 e3 Rcd2 Rh4 Ke2 Rd4 Rxd4 Kd6 Nc2 Ke7 Rd1 Kd7 Rg3 Kd6 Rg4 Re7 Rg8 Rb7 Na1 Ra7 Rd8+ Ke7 Rf1 Ra3 Rc1 Ra6 Rh1 Rf6 Rc1 Rf7 Rc3 Rf3 b6 Rf2+ Kd1 Kf7 Re8 Rc2 Nb3 Rh2 Nc5 e2+ Ke1 Rf2 Rf3+ Kg6 d6 Kh5 Rc8 Rg2 Rf4 Rh2 b7 c3 b8=R Rh4 Rf5+ Kh6 b5 Rh3 Nd3 Rh2 Ne5 Kh7 Rg5 Rh4 Rc5 Rh6 Rb6 Rg6 Rxg6 Kh8 Ra6 Kh7 Kxe2 c2 b6 c1=R Ra1 Rh1 Rca5 Rg1 Raxg1 Kh8 Nd7 Kh7 b7 Kh8 Ra7 Kh7 Nb6 Kh8 Na8 Kh7 b8=Q#,NQ6/R6k/3P2R1/8/8/8/4K3/6R1 b - - 0 121
White,163,f4 d5 h4 d4 b4 Na6 a3 b5 Bb2 g5 Qc1 h6 hxg5 c5 a4 Qd7 c4 h5 Qd1 Nc7 Rh4 Nf6 g4 d3 g6 Qd8 Ba3 Qd7 Rh3 e5 Bb2 e4 gxf7+ Qxf7 Bxf6 a6 Ra2 bxa4 Be7 Qg6 Bf6 Rh7 Qc2 dxc2 Bg7 c1=B Rc3 Qh6 Na3 Ke7 Bh3 Qe6 Bf1 Qd6 d4 Bb7 Kd1 Re8 Rg3 Qd7 g5 Rb8 Ra1 Ke6 Bg2 Bd5 Rg4 cxd4 Rh4 Bxa3 Ke1 Rb6 Be5 d3 Rxa3 Rd6 Rb3 Rh8 Bxe4 Rh7 Rxh5 Qc6 Bxd6 a3 Rxa3 Qa4 Bxh7 Qe8 Bg8+ Kxd6 Rxd3 Qf7 Kd2 Qe6 f5 Qd7 Rd4 Nb5 Kd1 Bh6 g6 Qg7 Ke1 Bf4 cxb5 axb5 Rd3 Qa1+ Kf2 Qf6 Ra3 Bc1 Rg5 Qf7 Bh7 Bc6 Rb3 Ke5 Rb1 Bb7 Rxc1 Ba6 Ke1 Kd5 Kd1 Qe8 Rb1 Bb7 Kc2 Kd6 Kc1 Qe7 Rg3 Qe3+ Rxe3 Ba8 Re8 Bd5 Rb2 Bf7 gxf7 Kc7 Bg8 Kb7 Re6 Ka7 Kd1 Kb7 Ra6 Kb8 Rf6 Ka7 f8=R Kb7 Kc1 Kc7 Rd2 Kb7 Ra2 Kc7 Kb2 Kd7 Ra7#,5RB1/R2k4/5R2/1p3P2/1P6/8/1K2P3/6N1 b - - 10 82
Black,144,d4 Nh6 Bg5 Na6 c4 c5 e3 b5 f3 Bb7 h4 g6 a4 bxa4 Qe2 Bc6 Qd2 a3 Rxa3 f5 Qd3 Rc8 Ne2 Bb7 f4 Bf3 Bf6 Bd5 Bg5 Nb4 Rh3 Nxd3+ Rxd3 Bc6 Rd1 Qc7 Rc1 Be4 Bxh6 Rd8 Kf2 a6 g4 d5 Kg3 Rc8 Rh2 Rd8 Nec3 Rg8 h5 Qc8 Rf2 Rg7 Nd2 Qb7 b3 Kd7 Nd1 Bc2 Kh2 a5 dxc5 g5 Nb2 Kc7 Rd1 Be4 fxg5 Bc2 Bh3 Rg8 Rf3 Rg7 Rg3 Qb8 e4 Qa8 g6 Kb7 c6+ Kc8 Re1 f4 Rd1 a4 Bxg7 Qb7 Nf3 Qb8 Nd3 Kc7 Rh1 Rc8 cxd5 a3 b4 Rd8 Ng1 Bb1 e5 Ba2 Rf3 Qxb4 Bf6 Qd6 Nb2 hxg6 Re3 e6 Kg2 Qc5 Kf3 Kc8 Rb3 Kc7 Rb6 Kc8 Rb4 Qxd5+ Kxf4 Qxh1 Bg2 Bd5 Rb7 Bxc6 Ne2 Rd1 Na4 Rg1 Nd4 a2 Ne2 Bd5 Bg5 Bh6 Nb6+ Kxb7 Nc4 a1=Q Nc1 Qd4+ Be4 Qdxe4#,8/1k6/4p1pb/3bP1BP/2N1qKP1/8/8/2N3rq w - - 0 73
White,129,c3 b6 f3 g6 b3 b5 Qc2 h6 e4 c5 a3 c4 Qd1 Bb7 Bb2 Bc8 g3 Na6 a4 b4 Qc2 bxc3 h4 d6 Na3 Bg7 Rh3 Bb7 Bxc3 Bf8 f4 Kd7 Bxh8 Rb8 Rh1 Kc7 Rd1 Qd7 Bb2 Rd8 Nxc4 Qf5 Bd4 Qb5 Qa2 Rd7 h5 Kc6 Be3 f5 Ra1 Qa5 Na3 Nc5 Ne2 gxh5 Rb1 Kb6 Nc2 Qxa4 Qa3 h4 Rh2 Bxe4 d3 Bc6 Bg2 Rd8 Qxa4 Bd7 Bf2 Ra8 Qd4 a6 Kf1 Ka5 Qe4 Bb5 Nb4 hxg3 Qe6 Bc4 Nc2 Ra7 Qf7 Ne6 b4+ Kb5 Bh1 Rb7 Bxg3 Ra7 Bg2 Rb7 Bd5 Rb6 Na3+ Ka4 dxc4 Nc5 Rb2 a5 Be6 d5 bxa5 Rb8 Qg6 Nb3 Nc1 Rb4 Qg7 Rb7 Qf6 Nxa5 Bf2 Rc7 Qg6 Rc5 Rb3 Rxc4 Nc2 d4 Rb8 Rc3 Rxh6 Re3 Qh7 Rxe6 Rb4#,5bn1/4p2Q/4r2R/n4p2/kR1p1P2/8/2N2B2/2N2K2 b - - 1 65
White,141,d3 g5 Bxg5 h6 Bxh6 Rh7 f3 d6 b3 Kd7 Bg7 Rh5 c4 Ra5 Bb2 Nh6 Nc3 c5 e3 f6 e4 Ng8 h3 Qc7 Be2 Qb6 Kd2 Rb5 a4 e6 Kc2 Qa5 cxb5 Ne7 Kc1 Ng6 Rh2 Nh4 Kc2 c4 Ra3 Qxa4 Na2 f5 Qd2 Qxb5 Be5 Kd8 Bc3 Ng6 Ra6 f4 h4 Nxa6 e5 Kd7 Kb2 Rb8 Qc2 Nxh4 Nc1 Qd5 exd6 Qd4 Qd1 b6 Ka3 Be7 Qf1 Ra8 Na2 Bf6 Qe1 Ke8 Qd2 Bd8 Rxh4 Rb8 g3 Qd5 Qd1 Ra8 dxc4 Bg5 g4 Qc6 Bb2 Kf7 Rh5 Bh4 Bg7 Bg3 Rd5 Nb8 Bc3 Kf8 Be1 Bd7 Nb4 Qc8 Nh3 Qb7 Qc1 Bc6 Bxg3 fxg3 Ra5 Qa6 Qd2 Ba4 Qd1 Qc8 c5 Kg8 d7 e5 Qd2 Na6 Qg5+ Kf7 dxc8=B Nc7 cxb6 Bc6 Nd3 e4 Qc1 a6 Bxa6 Kg8 Qf4 Be8 Qg5+ Kh8 Nhf2 exd3 Ne4 Nxa6 Qg6 Ba4 Rh5#,r6k/8/nP4Q1/7R/b3N1P1/KP1p1Pp1/4B3/8 b - - 3 71
White,151,h4 d5 Nc3 Qd6 Rb1 Qd8 e4 a6 Be2 Bh3 Bd3 h6 exd5 Bc8 b3 Qxd5 Ne4 f5 Nh3 fxe4 Ng5 Qc5 c3 Nc6 b4 Bd7 Qa4 Qxf2+ Kd1 O-O-O Qc2 hxg5 Be2 Qf1+ Rxf1 Nxb4 Bc4 Nf6 Rf4 Nfd5 Bb5 Be8 Rf1 Rd6 Rf7 Rd8 Qxe4 e5 Qc4 Be7 Ba4 gxh4 Ra1 Bd6 a3 Bd7 Rf1 Nb6 Bb2 Bc6 Qa2 N6d5 Rf6 Rdf8 Rf3 Bd7 Ke1 Rf4 Rf2 Bh3 Bb3 Be7 Ba4 Bd7 d4 Bf8 Kd1 Nc6 Rf1 Rf7 Rxf7 Bc5 Rf3 Rf8 Rxf8+ Be8 Rf1 Bg6 dxe5 Kd7 Rh1 Nf4 Qc4 Bg1 Ra2 Bd3 Kd2 Be2 g3 Bd1 Qe2 Bd4 Qf1 h3 Qxf4 Bxa4 Rd1 Nb8 e6+ Kd8 cxd4 Bc2 Rg1 Ba4 Qxc7+ Kxc7 Rh1 Nd7 Ke1 Bc2 Rh2 Kb6 Ke2 Bd3+ Kf3 Bg6 Ba1 Bh7 Rhc2 g6 Rd2 Kc7 Re2 b5 Re5 Kd8 Rd5 Ke7 Rxd7+ Ke8 d5 g5 Rc7 g4+ Ke3 Bc2 Rh7 Be4 d6 Bd5 Rh8#,4k2R/8/p2PP3/1p1b4/6p1/P3K1Pp/R7/B7 b - - 2 76
Black,48,a3 e5 h4 Nc6 Ra2 Nd4 Nc3 Qe7 g3 Kd8 Na4 Nf6 h5 d5 g4 Qxa3 c4 Qg3 Nb6 Ne8 Bg2 Qh4 Rh2 f5 Ra5 Qh3 f3 Nc2+ Qxc2 Ke7 Qb3 Nf6 Qb4+ Kd8 Qxf8+ Ne8 Qxf5 Qxg2 Qc2 g6 Ra6 h6 Ra2 Rg8 b4 Rh8 Qf5 Qxg1#,r1bkn2r/ppp5/1N4pp/3ppQ1P/1PP3P1/5P2/R2PP2R/2B1K1q1 w - - 0 25
Black,140,b3 Na6 Nf3 e6 c4 Nb8 g4 Nc6 Ba3 h6 Qc2 Bd6 Qb2 Na5 Qc2 a6 Bxd6 b5 Bg3 f5 Nc3 h5 Qc1 Nc6 Kd1 e5 d3 d6 Kc2 Nce7 e4 Bd7 Bf4 Ra7 Bh6 b4 gxh5 Kf7 h3 Kf8 Be3 Nh6 Ng5 Ke8 Qb1 Nc8 c5 Ne7 Bf4 fxe4 Ne6 Nc8 Nxc7+ Qxc7 Qd1 Rb7 Qe2 Nf7 Kd1 Qc6 Rg1 Rh6 Kc2 Rxh5 Rxg7 Bg4 Bg3 Nb6 d4 Nh6 Kb1 Nc4 Na4 Rf7 bxc4 Rff5 Rd7 Rf4 Rh7 Qd5 Kc1 Nf5 Kb1 Nxd4 Qc2 Qb7 Qc1 Bc8 h4 Rhxh4 a3 Rf6 Qc3 Rxf2 Ra2 Rxa2 Qe1 b3 Bf2 Bg4 Bh3 Kd8 Bg1 Nb5 Rf7 dxc5 Nxc5 Rxa3 Rxb7 e3 Kb2 Bh5 Qa1 a5 Rc7 Bf3 Rb7 Rd4 Na6 Ra2+ Kb1 a4 Rd7+ Rxd7 Bf2 Be2 Bg1 Bh5 Qb2 Ra3 Qxe5 Rd2 Bg2 Ra1+ Kxa1 e2 Bd5 Nc3 Qh2 b2#,3k4/8/N7/3B3b/p1P5/2n5/1p1rp2Q/K5B1 w - - 0 71
White,89,Na3 c6 c3 b5 b4 Nf6 Nb1 Ba6 Qb3 Qb6 f4 Qc7 Na3 h5 h4 Nh7 Qb1 f5 Nh3 d5 c4 Qd7 Nf2 Bb7 Ne4 bxc4 Nc5 g5 Nxd7 Bg7 Qxf5 e6 Rh2 c5 Qh3 Nc6 d4 a5 Qd3 Ke7 Rb1 Nf6 Qh7 Na7 e4 cxb4 Nb6 Ke8 Qxg7 Rh6 exd5 a4 hxg5 Bc6 dxc6 Nh7 Bb2 Rc8 Qh8+ Ke7 g4 Nxc6 Rxh5 Rd8 Rxh6 e5 Nc2 Kf7 d5 Rf8 f5 c3 Ne3 Nxg5 Be2 e4 Bf3 Ne7 a3 cxb2 Rxb2 Nh3 Nf1 b3 Nd2 Rg8 Ke2 Rg5 Rf6#,7Q/4nk2/1N3R2/3P1Pr1/p3p1P1/Pp3B1n/1R1NK3/8 b - - 5 45
White,173,e4 a6 Ke2 d5 f4 Nc6 a4 g5 a5 dxe4 b3 Bg4+ Kf2 e3+ Ke1 f6 Bc4 e2 Ra4 exd1=B Nc3 Bdf3 Nh3 b6 Ra2 Qd5 Ra1 e6 Rf1 Qd6 b4 Ke7 Rf2 Qe5+ Ne4 Na7 Ba3 Be2 Rc1 Bxc4 g3 Bd3 Bb2 h5 fxg5 Bf1 Bxe5 Rc8 b5 c6 Re2 Kf7 Ra1 Bg2 Bc7 c5 Bf4 Bh6 Nhf2 Rd8 Nd6+ Rxd6 Be5 Rd7 bxa6 Bf5 Nh3 Ba8 Rg2 Bxc2 Bc3 Rc7 Bd4 Rh7 Ra4 Bg6 g4 cxd4 gxh6 Rd7 g5 Bf3 Ra2 Rd8 Nf2 Ra8 Ra3 Bb1 Rg4 Rf8 Re4 fxg5 Kf1 Ra8 Ke1 Bg2 axb6 Ne7 Ree3 Kf8 Rg3 Rg7 Ra1 Kg8 Nd3 Nd5 Rg4 Bf1 Rg1 Ba2 h4 Nb4 hxg7 Nbc6 Nb2 Bd3 Rd1 Bc2 Kf2 Bh7 Rdf1 Rb8 hxg5 Rxb6 Kf3 Bc4 Ra1 Be2+ Kg2 Na5 g6 Rb4 Kg3 Bd1 gxh7+ Kxg7 Rb1 Bc2 Kf3+ Kf6 Kf4 Nc8 Rg2 Be4 Ra1 Rb5 Re2 Nc4 Rd1 Na5 Rg1 Nc4 Reg2 Kf7 Rf2 N4d6 Rgg2 h4 Nc4 Ra5 d3 Ne8 Nxa5 Bf5 Rg8 Ne7 Rh2 Ng6+ Kg5 Nh8 Rc2 Nd6 Rc7#,6Rn/2R2k1P/P2np3/N4bK1/3p3p/3P4/8/8 b - - 10 87
White,7,d3 f6 f4 b6 e4 g5 Qh5#,rnbqkbnr/p1ppp2p/1p3p2/6pQ/4PP2/3P4/PPP3PP/RNB1KBNR b KQkq - 1 4
White,41,b3 f6 b4 d5 f3 Kf7 g4 Nh6 h3 Na6 a3 f5 h4 Nxb4 c4 Ke6 Nc3 Kf6 Kf2 Ke5 Nb1 dxc4 Qc2 Rg8 Ke1 c5 d3 Qc7 Rh2 f4 Bd2 b6 e4 Qd8 Rh1 Na6 Rh3 Qxd3 Bxd3 Kd4 Qc3#,r1b2br1/p3p1pp/np5n/2p5/2pkPpPP/P1QB1P1R/3B4/RN2K1N1 b - - 2 21
