Winner,Move Count,Moves,Final Position
Black,32,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 Rf1 Nxe4 Bxe4 f6 f3 dxe4 fxe4 Bc4 dxe5 Qxd1+ Rxd1 fxe5 Rf8+ Rxf8 Rd8+ Rxd8 Bxa7 Rf1#,3rk3/Bpp3pp/2n5/4p3/2b1P3/2N5/PPP3PP/4Kr2 w - - 1 17
White,55,Na3 Nf6 f4 Nc6 Nf3 e5 Nc4 d5 fxe5 Bd6 Nxd6+ cxd6 exf6 Be6 fxg7 f6 e4 dxe4 d4 exf3 c3 fxg2 Ba6 Nxd4 cxd4 Qa5+ Bd2 Rb8 Bxb7 Qxd2+ Qxd2 gxh1=R+ Bxh1 Rxb2 Bc6+ Kd8 Qa5+ Kc8 Qxa7 Rxh2 Qd7+ Kb8 Qxd6+ Kc8 Qxe6+ Kb8 Rb1+ Rb2 Rxb2+ Ka7 Rb7+ Ka8 Be4 Rf8 gxf8=R#,k4R2/1R5p/4Qp2/8/3PB3/8/P7/4K3 b - - 0 28
Black,50,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Ne7 Be3 Nc6 Nxe5 b6 Nxc6 Bd6 b3 Be6 f3 Nxe4 fxe4 f6 Nxd5 Bxd5 c3 Bxc6 Qh5+ Kf8 Qxh7 Bxe4 Qxg7+ Kxg7 Rb1 Rxh2 Bxe4 Rxh1+ Kf2 Qe8 Rxh1 Qxe4 Rh7+ Kxh7 Kg1 Qxe3+ Kh1 c6 d5 cxd5 b4 Qe1#,r7/p6k/1p1b1p2/3p4/1P6/2P5/P5P1/4q2K w - - 1 26
Black,56,Nf3 b5 Nc3 Nf6 e4 Nc6 d4 e5 Bd3 d5 Be3 Bd6 Nxe5 Bxe5 f3 Bg3+ Kf1 b4 Nxd5 Qxd5 exd5 Bxh2 dxc6 Be6 c3 Bg3 Rxh7 bxc3 Rxh8+ Ke7 Re8+ Rxe8 Rc1 Bf5 Bxf5 cxb2 Be6 fxe6 Kg1 Bf2+ Kh1 Be1 Kg1 Bf2+ Kh1 Bxe3 Qd3 bxc1=R+ Qd1 Rxd1+ Kh2 Bxd4 a4 Be5+ Kh3 Rh8#,7r/p1p1k1p1/2P1pn2/4b3/P7/5P1K/6P1/3r4 w - - 3 29
White,57,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 Ke7 Nxd5+ Qxd5 Ba6 f6 Bxb7 Nxd4 Rb1 c6 Qxd4 Bxd4 Bxc6 Rhb8 Bxd5 Rxb2 c3 Rxb1+ Kf2 Bxe3+ Ke2 Kf7 Bxe6+ Kxe6 Rxb1 Kf7 Re1 Kg8 Kxe3 Rf8 Kf2 Kh8 Kg1 Kg8 c4 Re8 Re2 Rxe4 Rxe4 Kh8 Re8#,4R2k/p5pp/5p2/8/2P5/8/P5PP/6K1 b - - 2 29
White,57,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 b6 Be3 Bd6 Nxe5 Bxe5 f3 Ba6 dxe5 Bxd3 cxd3 a5 exf6 dxe4 a3 Qxd3 fxg7 Qxc3+ bxc3 f6 Bg1 exf3 Bd4 fxg2 Qe2+ Kd8 Bxf6+ Kc8 Qxg2 Re8+ Be5 Rxe5+ Kf1 Re1+ Rxe1 Kb8 Qxc6 Ra7 Qxb6+ cxb6 Re8+ Kb7 Re7+ Kb8 Re8+ Kb7 Re7+ Kb8 g8=R#,1k4R1/r3R2p/1p6/p7/8/P1P5/7P/5K1R b - - 0 29
White,53,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 Qc1 Nxd4 Bxd4 c6 Bxe5 fxe5 Nxd5 cxd5 c3 dxe4 Bxe4 Qd2+ Qxd2 O-O Bxh7+ Kh8 Be4 Rf1+ Rxf1 Re8 Kf2 Rf8+ Kg1 Rxf1+ Kxf1 Bc4+ Kg1 Bxa2 Qd8+ Bg8 Rxa7 g6 Rxb7 g5 Qf6#,6bk/1R6/5Q2/4p1p1/4B3/2P5/1P4PP/6K1 b - - 1 27
Black,40,a3 Nf6 Nf3 Nc6 Nc3 e5 e4 d5 d4 Bd6 Bd3 Be6 Bc4 Nxe4 Nxe4 dxe4 Bxe6 fxe6 c3 exf3 g4 Nxd4 cxd4 Qc8 Be3 c6 dxe5 Bxe5 Qd8+ Qxd8 O-O Bxh2+ Kh1 Bd6 Rae1 Qh4+ Kg1 Qxg4+ Kh1 Qg2#,r3k2r/pp4pp/2pbp3/8/8/P3Bp2/1P3Pq1/4RR1K w kq - 2 21
White,37,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 Bd2 Nxd4 Nxd5 Qxd5 c3 Qxe4+ Bxe4 c6 cxd4 Bxd4 Bxc6+ Kf8 Bxb7 Bxb2 Bd5 Bxd5 Bb4+ Kg8 Qxd5#,r5kr/p5pp/5p2/3Q4/1B6/8/Pb4PP/R3K2R b KQ - 0 19
Black,52,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 h6 dxe5 f6 Nxd5 Qxd5 c3 fxe5 exd5 Bxd5 Qh5+ Kf8 O-O+ Bf3 Bb6 cxb6 Qxf3+ Kg8 Qxc6 bxc6 Rf8+ Rxf8 Bc4+ Rf7 Bxf7+ Kf8 Be6 h5 Rf1+ Ke8 Rf8+ Rxf8 Bf7+ Rxf7 Kh1 Rf1#,4k3/p5p1/1pp5/4p2p/8/2P5/PP4PP/5r1K w - - 2 27
Black,48,Nf3 Nf6 Nc3 Nc6 e4 e5 Ne2 d5 Ned4 Nxd4 Nxd4 exd4 f3 c6 d3 Bd6 c3 Be6 cxd4 Nxe4 Qb3 f6 fxe4 dxe4 Qxe6+ Kf8 Qxd6+ Qxd6 dxe4 Qxd4 Bd3 Qxe4+ Bxe4 Re8 Be3 Rxe4 O-O Rxe3 Rxf6+ Kg8 Rf8+ Kxf8 Rf1+ Kg8 Rf8+ Kxf8 Kh1 Re1#,5k1r/pp4pp/2p5/8/8/8/PP4PP/4r2K w - - 2 25
White,53,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 a6 Nxe5 Bxe5 f3 Nh5 dxe5 Nf6 exf6 Be6 fxg7 f6 Nxd5 Qxd5 Bxa6 Qxd1+ Rxd1 Rf8 Bxb7 Rxa2 Bxc6+ Kf7 gxf8=R+ Kxf8 c3 Rxb2 Rd8+ Kg7 Ra8 Rxg2 Rg8+ Kxg8 Bd5 Rxh2 Bxe6+ Kh8 O-O c6 Kxh2 Kg7 Rg1+ Kh8 Rg8#,6Rk/7p/2p1Bp2/8/4P3/2P1BP2/7K/8 b - - 4 27
Black,44,e4 Nf6 Nf3 Nc6 Nc3 e5 d4 Ba3 Bd3 Bd6 Be3 Nxe4 Bxe4 f6 Bxc6 dxc6 Nxe5 fxe5 f3 Be6 dxe5 Bxe5 Qxd8+ Rxd8 O-O Bxc3 Rae1 Bxb2 c3 Bxc3 Bxa7 Bd4+ Bxd4 Rxd4 Rxe6+ Kf8 Re8+ Kxe8 Re1+ Kf8 Re8+ Kxe8 Kh1 Rd1#,4k2r/1pp3pp/2p5/8/8/5P2/P5PP/3r3K w - - 2 23
White,49,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Kd2 Nxe4+ Bxe4 f6 Bxd5 Be6 Bxc6+ Ke7 Nxe5 fxe5 f3 Qg8 Nd5+ Bxd5 Bxd5 Kf8 c3 Qxd5 Rf1 Qxd4+ cxd4 c6 dxe5 Kf7 Ke1 Bxe5 Qd5+ cxd5 Be3 Bc3+ bxc3 Kg8 Rd1 Rf8 Rxd5 Rxf3 Rd8+ Rf8 Rdxf8#,5Rkr/pp4pp/8/8/8/2P1B3/P5PP/4KR2 b - - 0 25
White,31,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 Qh4+ Ke2 Nxd4+ Bxd4 Qxe4+ Bxe4 f6 Bxe5 fxe5 Qxd5 c6 Qxe6+ Kf8 Rhf1#,r4k1r/pp4pp/2p1Q3/4p3/4B3/2N5/PPP1K1PP/R4R2 b - - 2 16
Black,44,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bh6 Bd6 Bxg7 Be6 Bxf6 Nxd4 Qxd4 c6 Bxe5 f6 Bxd6 Qxd6 Bd3 dxe4 Qxd6 exf3 Qxe6+ Kf8 Qxf6+ Kg8 Bxh7+ Rxh7 Kd1 fxg2 f3 Rd8+ Qxd8+ Kg7 Qd4+ Kg8 Qd5+ cxd5 Nxd5 Rxh2 c3 gxh1=Q#,6k1/pp6/8/3N4/8/2P2P2/PP5r/R2K3q w - - 0 23
Black,66,Nf3 Nf6 d4 Nc6 Nc3 e5 e4 d5 Bd3 Bd6 Be3 Nd7 Nxe5 Ndxe5 dxe5 f6 f3 fxe5 Bd2 Be6 g3 Bd7 Nxd5 h5 c3 Be6 Nf6+ Qxf6 Be3 Qxf3 Qxf3 O-O-O O-O Rhf8 a3 Rxf3 Rxf3 Kb8 Bxa7+ Kc8 Bd4 Nxd4 cxd4 c6 dxe5 Bxe5 Raf1 Rxd3 Rf8+ Rd8 Rxd8+ Kxd8 Rf8+ Ke7 Re8+ Kxe8 Kg2 Bxb2 Kg1 Bd4+ Kh1 Kf8 a4 Kg8 e5 Bd5#,6k1/1p4p1/2p5/3bP2p/P2b4/6P1/7P/7K w - - 1 34
White,61,Nf3 Nf6 h3 Nc6 Nc3 e5 e4 d5 d4 Bd6 Bd3 Nd7 Be3 Nf6 Nxe5 g6 Nxc6 bxc6 b4 Be6 f3 Nxe4 fxe4 f6 Nxd5 cxd5 c3 c6 exd5 cxd5 Qa4+ Kf8 Qd1 Rc8 Kd2 Rxc3 Kxc3 Qc7+ Kb2 Qc3+ Kxc3 Bxb4+ Kb2 Bc3+ Kb1 Bxd4 Bxd4 Kg8 Bxf6 d4 Bxd4 Bxa2+ Rxa2 g5 Rxa7 g4 Rxh7 Rxh7 Qxg4+ Rg7 Qxg7#,6k1/6Q1/8/8/3B4/3B3P/6P1/1K5R b - - 0 31
White,43,Na3 Nf6 Nf3 Nc6 Nc4 e5 e4 d5 d4 Bd6 Nxd6+ cxd6 c3 Be6 Bd3 Nxe4 Bxe4 f6 Be3 dxe4 Nxe5 fxe5 Bf4 Nxd4 cxd4 exd4 Qxd4 Qa5+ Kf1 Qxa2 f3 Qxb2 Rxa7 Qxg2+ Kxg2 exf3+ Kf1 Bc4+ Qxc4 Rxa7 Qe6+ Kf8 Bxd6#,5k1r/rp4pp/3BQ3/8/8/5p2/7P/5K1R b - - 0 22
Black,42,Nf3 a5 Nc3 Nf6 e4 Nd5 Nxd5 Nc6 d4 Nb4 Ke2 Nxd5 Rg1 e5 exd5 f6 c3 d6 Be3 c6 Nxe5 fxe5 f3 cxd5 dxe5 dxe5 Qxd5 Qxd5 Re1 Ke7 Bc5+ Qxc5 Kd1 Be6 Bd3 Qxc3 Rxe5 Qxd3+ Kc1 Rc8+ Rc5 Rxc5#,5b1r/1p2k1pp/4b3/p1r5/8/3q1P2/PP4PP/2K3R1 w - - 0 22
Black,38,Nf3 Nf6 Nc3 Ng4 e4 Nc6 d4 Nf6 Bd3 Nxe4 Bxe4 e5 Bxc6 dxc6 Be3 Qd7 Nxe5 Qxd4 Qxd4 f6 f3 fxe5 Qxe5+ Kf7 Qxg7+ Bxg7 O-O Bg4 fxg4+ Kg8 Rf8+ Rxf8 Bd4 Bxd4+ Kh1 Bxc3 Rf1 Rxf1#,6kr/ppp4p/2p5/8/6P1/2b5/PPP3PP/5r1K w - - 0 20
Black,74,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 h6 Bd3 Nh7 Be3 Nf6 Nxe5 Nxe5 dxe5 d5 exf6 c6 fxg7 Bxg7 f3 Bxc3+ Kf1 f6 exd5 cxd5 Rc1 Be6 Bxa7 Bxb2 c3 Bxc3 Be4 dxe4 Qxd8+ Rxd8 fxe4 Rd1+ Ke2 Rd2+ Kf1 Rxg2 a3 Rxh2 Bd4 Rxh1+ Kg2 Bxd4 Rc8+ Ke7 Re8+ Rxe8 Kxh1 Kf8 a4 Kg8 e5 Bf7 Kh2 Bxe5+ Kg1 Bd4+ Kh1 Bd5+ Kh2 Re2+ Kh3 Be6+ Kg3 Bf2+ Kh2 Bd4+ Kh1 Bd5#,6k1/1p6/5p1p/3b4/P2b4/8/4r3/7K w - - 14 38
Black,48,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 a3 Bd6 Bd3 Ng4 Be3 Nxe3 fxe3 f6 Nxe5 fxe5 Nxd5 Be6 c3 Bxd5 exd5 Nxd4 exd4 c6 dxe5 cxd5 Qh5+ Kf8 O-O+ Kg8 Qxh7+ Rxh7 Rf8+ Bxf8 Bxh7+ Kh8 Be4 Bc5+ Kh1 dxe4 Rf1 Rc8 Rf2 Qd1+ Rf1 Qxf1#,2r4k/pp4p1/8/2b1P3/4p3/P1P5/1P4PP/5q1K w - - 0 25
White,45,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Kd2 Nxe4+ Bxe4 f6 Bxd5 Bxd5 Nxd5 Nxd4 Nxd4 exd4 Nxf6+ Qxf6 f3 dxe3+ Kc1 Qxb2+ Kxb2 c6 Qxd6 Rf8 Qxf8+ Kxf8 c3 Re8 Kb1 Kg8 g3 Rf8 Rf1 Rxf3 Rxf3 Kh8 Rf8#,5R1k/pp4pp/2p5/8/8/2P1p1P1/P6P/RK6 b - - 2 23
Black,32,Nf3 Nf6 Ne5 Nc6 Nc3 Nxe5 f3 Nxf3+ exf3 e5 Na4 d5 Nc3 c6 d4 Bd6 Bd3 Bg4 Be3 Bxf3 Nxd5 Bxd5 c3 exd4 g3 dxe3 O-O Bc7 Rxf6 Qxf6 Rc1 Qf2#,r3k2r/ppb2ppp/2p5/3b4/8/2PBp1P1/PP3q1P/2RQ2K1 w kq - 2 17
Black,62,h3 Nf6 b4 Nc6 Nf3 e5 Rg1 d5 Nc3 b6 e4 Bd6 d4 Be6 Bd3 Nxe4 Bxe4 f6 Be3 dxe4 Nxe5 fxe5 f3 Nxd4 Qxd4 c6 fxe4 exd4 Bxd4 Qh4+ Kf1 O-O+ Bf6 Qxf6+ Ke1 Qxc3+ Kd1 Qd4+ Kc1 Qxg1+ Kb2 Qxg2 Rh1 Qxe4 c3 Qxb4+ cxb4 Rf2+ Kb1 Bxa2+ Kc1 Be6 Rf1 Rxf1+ Kb2 Be5+ Ka3 Rf3+ Ka4 b5+ Ka5 Ra3#,r5k1/p5pp/2p1b3/Kp2b3/1P6/r6P/8/8 w - - 2 32
White,39,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 dxe5 fxe5 Nxd5 Bc8 c3 Qxd5 exd5 Bh3 dxc6 Bxg2 cxb7 Bxb7 Qh5+ Kf8 O-O+ Bf3 Qxf3+ Kg8 Bxh7+ Rxh7 Qxa8#,Q5k1/p1p3pr/8/4p3/8/2P1B3/PP5P/R4RK1 b - - 0 20
Black,42,Nf3 Nf6 e3 Nc6 Nc3 e5 d4 d5 Bd3 Bd6 Nxe5 Bxe5 f3 Be6 dxe5 Nxe5 Nxd5 Qxd5 c3 Ng6 Qa4+ c6 Qxc6+ Qxc6 O-O Ne5 Bd2 Nxf3+ Kh1 Qxc3 Rxf3 Qxd3 Rxf6 Qxe3 Rxe6+ fxe6 Bxe3 O-O Bf4 Rxf4 Rf1 Rxf1#,r5k1/pp4pp/4p3/8/8/8/PP4PP/5r1K w - - 0 22
White,59,Nh3 c6 b3 Nf6 Nc3 e5 Nf4 d5 e4 Nbd7 d4 Nc5 Nfxd5 cxd5 f3 Ncxe4 fxe4 Bd6 Bb5+ Bd7 Bxd7+ Qxd7 Be3 Qa4 Nxd5 Nxd5 exd5 Qxd4 Qxd4 f6 Qxe5+ fxe5 Bf2 O-O c3 Rxf2 Kxf2 Rf8+ Kg1 Rf1+ Rxf1 Bc5+ Rf2 Bxf2+ Kf1 Bd4 cxd4 exd4 Kg1 Kh8 b4 Kg8 b5 Kh8 b6 Kg8 bxa7 Kh8 a8=R#,R6k/1p4pp/8/3P4/3p4/8/P5PP/6KR b - - 0 30
Black,42,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Nb5 Be6 Nxd6+ cxd6 c3 Nxe4 Bxe4 f6 Be3 dxe4 Nxe5 fxe5 f3 Nxd4 cxd4 exd4 fxe4 Qa5+ Kf1 O-O+ Kg1 Qxa2 Qxd4 d5 Qxg7+ Kxg7 Bd4+ Kg8 exd5 Qxb2 Rxa7 Qxd4#,r4rk1/Rp5p/4b3/3P4/3q4/8/6PP/6KR w - - 0 22
White,51,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Nxd5 Nxd5 exd5 f6 dxc6 Be6 cxb7 c6 Bg5 exd4 Bb5 Qa5+ c3 Qxc3+ bxc3 O-O Bxf6 Rxf6 Bxc6 Rxf3 cxd4 Re3+ fxe3 Rf8 Bd5 Bxd5 Rf1 Rxf1+ Kxf1 Bxg2+ Kg1 Bxb7 Qb3+ Bd5 Qxd5+ Kh8 Qxd6 Kg8 Qe6+ Kh8 Qe8#,4Q2k/p5pp/8/8/3P4/4P3/P6P/R5K1 b - - 4 26
Black,54,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be7 Nxe5 Nxe5 dxe5 c6 exf6 Bxf6 f3 Bxc3+ Kf1 f6 exd5 cxd5 Rc1 Be6 Bxa7 Bxb2 c3 Bxc3 Bd4 Bxd4 Qa4+ Rxa4 Bxh7 Rxa2 Bg6+ Kf8 Be4 Ra6 Bxd5 Rxh2 Bxe6 Qd7 Rc8+ Qxc8 Rxh2 Rxe6 Rh8+ Kf7 Rf8+ Kxf8 f4 Qc4#,5k2/1p4p1/4rp2/8/2qb1P2/8/6P1/5K2 w - - 1 28
Black,88,f4 h5 Nf3 Nf6 c3 Nc6 e4 e5 Nh4 d5 Nf3 Bd6 fxe5 Be6 exf6 dxe4 Ng1 Qxf6 Nf3 Rf8 Rg1 Qxf3 d4 Qxd1+ Kxd1 f6 Na3 Nxd4 Nc4 Bxc4 cxd4 c6 Bxc4 O-O-O Be6+ Kb8 Be3 Bxh2 Bf4+ Bxf4 Rc1 Rxd4+ Ke1 Rd1+ Kxd1 Rd8+ Ke1 Rd1+ Kxd1 a6 Rxc6 f5 Bf7 Bd6 Rc8+ Kxc8 Rf1 Kb8 Be6 Bb4 Kc1 Bd2+ Kb1 Be3 Bd5 a5 Bxe4 fxe4 g4 hxg4 Rf8+ Ka7 Ra8+ Kxa8 Ka1 Kb8 Kb1 g3 Ka1 g2 Kb1 g1=Q+ Kc2 Bf4 Kb3 Qe3+ Kc2 Qd3#,1k6/1p4p1/8/p7/4pb2/3q4/PPK5/8 w - - 6 45
Black,42,Nf3 Nf6 Nc3 Nc6 e4 e5 a3 d5 d4 Bd6 Bd3 Be6 Be3 Nxe4 Bxe4 f6 Bxd5 Bxd5 Nxd5 Nxd4 Qxd4 c6 Qxe5+ fxe5 c3 cxd5 Nxe5 Bxe5 f3 Bxc3+ Kf1 Bxb2 Re1 Be5 Bxa7 O-O Bd4 Rxf3+ Kg1 Bxd4+ Re3 Bxe3#,r2q2k1/1p4pp/8/3p4/8/P3br2/6PP/6KR w - - 0 22
Black,118,Nf3 Nf6 Nc3 g6 e4 d6 d4 Nc6 Bd3 e5 Be3 Be6 Nxe5 dxe5 f3 Qxd4 Bxd4 Bd6 Bxe5 Bxe5 O-O Bxc3 Rc1 Bd4+ Rf2 Bxf2+ Kh1 Nxe4 fxe4 f6 c3 a5 Qf3 Bd4 cxd4 Nxd4 Qxf6 Bc8 Qxd4 c6 Qxh8+ Kf7 Qxh7+ Kf8 Qxb7 Bxb7 Rf1+ Kg8 Rf8+ Rxf8 Bc4+ Rf7 Bxf7+ Kh8 Be6 a4 Kg1 g5 Bd5 cxd5 exd5 Bxd5 Kh1 Bxg2+ Kg1 Bd5 Kf1 Bc4+ Kg1 Bxa2 h3 Be6 h4 gxh4 Kh1 Bd5+ Kg1 Kg8 Kf1 Bc4+ Kg1 Be6 Kh1 Bd5+ Kg1 Be6 b3 axb3 Kh1 Bd5+ Kg1 b2 Kf1 Bc4+ Kg1 b1=Q+ Kh2 Qc2+ Kg1 Qg6+ Kh1 Bd5+ Kh2 Qd6+ Kg1 Qc5+ Kf1 Qc4+ Kg1 Qd4+ Kf1 Qd3+ Kg1 Bb3 Kh1 Bd5+ Kh2 Qg3#,6k1/8/8/3b4/7p/6q1/7K/8 w - - 22 60
Black,42,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 dxe5 fxe5 Nxd5 Bf7 c3 Bxd5 exd5 Qxd5 Qh5+ Kf8 O-O+ Kg8 Qxh7+ Rxh7 Rf8+ Rxf8 Bxh7+ Kh8 Be4 Qxe4 Rf1 Qxe3+ Kh1 Rxf1#,7k/ppp3p1/2n5/4p3/8/2P1q3/PP4PP/5r1K w - - 0 22
White,33,Nf3 Nf6 Nc3 h5 e4 Nc6 d4 e5 Bd3 d5 Be3 Bd6 Nxe5 Bxe5 f3 Be6 dxe5 Nxe4 fxe4 Rg8 Nxd5 Qxd5 g3 f6 Qxh5+ Kf8 c3 fxe5 O-O+ Bf5 Qxf5+ Qf7 Qxf7#,r4kr1/ppp2Qp1/2n5/4p3/4P3/2PBB1P1/PP5P/R4RK1 b - - 0 17
Black,64,Nf3 g5 Nc3 Nf6 e4 Nc6 d4 e5 Bxg5 d5 Bxf6 Bd6 Bxe5 f6 Bxd6 cxd6 Bd3 Be6 Nxd5 Bxd5 c3 Nxd4 Ng5 Bxe4 Bb5+ Kf8 Nxe4 Nf3+ Qxf3 Rc8 Qxf6+ Qxf6 f3 Qxc3+ Nxc3 Rxc3 Bd3 Rxd3 O-O Rxf3 Rxf3+ Kg8 Rb1 d5 Rf8+ Kxf8 Rf1+ Kg8 Rf8+ Kxf8 Kh1 b5 Kg1 Kg8 Kh1 d4 Kg1 b4 Kh1 b3 Kg1 bxa2 Kh1 a1=R#,6kr/p6p/8/8/3p4/8/1P4PP/r6K w - - 0 33
White,31,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 h6 Bd3 d5 Be3 Bd6 Nxe5 Bxe5 f3 Be6 dxe5 Nxe4 fxe4 f6 Nxd5 Qxd5 c3 fxe5 exd5 Bxd5 Qh5+ Kf8 O-O+ Bf7 Qxf7#,r4k1r/ppp2Qp1/2n4p/4p3/8/2PBB3/PP4PP/R4RK1 b - - 0 16
White,53,Nf3 Nf6 d4 Nc6 Nc3 e5 e4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bd7 Nxc6 Bxc6 f3 Nxe4 fxe4 f6 Nxd5 Rb8 Nxf6+ Qxf6 c3 Bxe4 Bxe4 c6 Bxc6+ Kd8 Bxb7 Qxd4 cxd4 Rf8 Bd5 g6 Rf1 Rxf1+ Kxf1 Rxb2 Rc1 Rxg2 Rc8+ Kxc8 Be6+ Kb8 Qb3+ Ka8 Qd5+ Kb8 Qxd6+ Ka8 Bd5#,k7/p6p/3Q2p1/3B4/3P4/4B3/P5rP/5K2 b - - 2 27
White,57,Nf3 h5 Nc3 Nf6 e4 Nc6 d4 a5 Bd3 e5 Be3 d6 Nxe5 dxe5 f3 Qxd4 Bxd4 Bd6 Bxe5 Be6 Bxf6 Bf4 Bxg7 f6 Bxf6 O-O O-O Bxh2+ Kh1 Bd6 Rg1 Rxf6 Rc1 Rxf3 gxf3+ Kh8 Rg8+ Kxg8 Qg1+ Kh8 Qg5 Rf8 Ra1 Rxf3 Qxh5+ Kg8 Qe8+ Kh7 Qxc6 Rxd3 cxd3 Kg8 Qxb7 c6 Rg1+ Kh8 Qg7#,7k/6Q1/2pbb3/p7/4P3/2NP4/PP6/6RK b - - 3 29
Black,42,a4 Nf6 Nf3 Nc6 Nc3 e5 e4 d5 d4 Bd6 Bd3 Be6 Be3 Nxe4 Bxe4 f6 Bxd5 Bxd5 Nxd5 Nxd4 Qxd4 c6 Qxe5+ fxe5 c3 cxd5 Nxe5 Bxe5 f3 Bxc3+ Kf1 Bxb2 Re1 Be5 Bxa7 O-O Bd4 Rxf3+ Kg1 Bxd4+ Re3 Bxe3#,r2q2k1/1p4pp/8/3p4/P7/4br2/6PP/6KR w - - 0 22
White,49,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Bf8 g4 Bd6 Nxe5 Bxe5 f3 Be6 dxe5 Nxe4 fxe4 f6 Bc1 fxe5 Be3 dxe4 Bxe4 Qxd1+ Rxd1 O-O Bf5 Bxf5 O-O Rae8 gxf5 Rf7 f6 Rxf6 Rxf6 a5 Rxc6 bxc6 Bd4 Kh8 Bxe5 Rxe5 Rd8+ Re8 Rxe8#,4R2k/2p3pp/2p5/p7/8/2N5/PPP4P/6K1 b - - 0 25
White,115,Nf3 c6 Nc3 Nf6 e4 e5 d4 d5 Bd3 Nbd7 Be3 b5 Nxe5 Nb6 f3 Nc4 Nxc4 bxc4 Nxd5 cxd5 c3 cxd3 exd5 Qxd5 Qa4+ Bd7 Qxd7+ Kxd7 O-O Bd6 Rfd1 Bb8 Rxd3 Bxh2+ Kh1 Bd6 Rf1 Qxd4 cxd4 Kc8 Rc1+ Bc5 Rxc5+ Kb8 a3 Rf8 Rc8+ Rxc8 Rb3+ Kc7 Rb7+ Kxb7 Kg1 Ng8 a4 Rc1+ Bxc1 Nf6 Be3 Kb8 Bf4+ Kb7 Bd6 Rf8 Be5 Kc8 Bxf6 Kb8 Be5+ Kc8 Bxg7 f6 Bxf6 Rxf6 d5 Rxf3 gxf3 Kb8 a5 Kc8 Kh1 Kb8 Kg1 Kb7 a6+ Kb8 Kh1 Kc8 Kg1 Kb8 Kh1 h6 Kg1 h5 Kf1 h4 Kg1 Kc8 Kh1 Kb8 Kg1 Kc8 Kh1 Kb8 Kg1 Kc8 Kh1 Kb8 Kg1 Kc7 d6+ Kb8 d7 Ka8 d8=Q#,k2Q4/p7/P7/8/7p/5P2/1P6/6K1 b - - 0 58
White,47,f4 Nf6 Nf3 Ng8 g3 Nf6 Nc3 Nc6 e4 e5 fxe5 Nd4 Nxd4 d5 exf6 c6 fxg7 Bxg7 Bc4 Qf6 Bxd5 Qxd4 Bxc6+ Ke7 d3 Qxc3+ bxc3 Bxc3+ Bd2 f6 Bxc3 Be6 Bxf6+ Kf8 c3 Re8 Bxb7 Bf7 Bd5 Bxd5 O-O Bxe4 dxe4 Rxe4 Be5+ Kg8 Qd5#,6kr/p6p/8/3QB3/4r3/2P3P1/P6P/R4RK1 b - - 3 24
